title,imdb_id,year,summary,people,decade,people_count,has_summary,language
Angoor (1982 film),tt0215517,1982.0,"Angoor is a 1982 Indian Hindi-language comedy film. Starring Sanjeev Kumar and Deven Verma in double roles, it is directed by Gulzar. The film was a remake of the 1963 Bengali-language comedy film Bhranti Bilas, an Uttam Kumar classic that is based on Ishwar Chandra Vidyasagar's Bengali novel by the same name, which itself is based on Shakespeare's play The Comedy of Errors Do Dooni Chaar 1968 Film also remake from the same Film and was also adapted by Rohit Shetty as Cirkus. All characters are naïve and destiny plays the main role in bringing all characters to one place. Most of the other films are generally based on false characters and deliberately make false statements to fool others.",Deven Verma; Gulzar; Moushumi Chatterjee; Sanjeev Kumar; Yunus Parvez,1980.0,5,True,Hindi
Hitler Umanath,tt0322572,1982.0,"Hitler Umanath is a 1982 Indian Tamil-language film, directed by P. Madhavan. The film stars Sivaji Ganesan, K. R. Vijaya, Sathyaraj and Suruli Rajan. Based on Mahendran's play of the same name, it was released on 26 January 1982.",P. Madhavan; Sivaji Ganesan; T. S. B. K. Moulee,1980.0,3,True,Tamil
Manal Kayiru,tt5235168,1982.0,"Manal Kayiru is a 1982 Indian Tamil-language comedy drama film written and directed by Visu in his directorial debut. The film stars S. Ve. Shekher and Shanthi Krishna, with Visu, Manorama, Kishmu and Kuriakose Ranga portraying supporting roles. It is based on Visu's play Modi Masthan. The film was released on 7 May 1982. It was remade in Kannada as Savira Sullu, in Telugu as Pelli Chesi Chupistham and in Malayalam as Thiruthalvaadi. A sequel, Manal Kayiru 2, was released in 2016 with Shekar, Visu, and Ranga reprising their roles.",S. Ve. Shekher; Visu,1980.0,2,True,Tamil
Paritchaikku Neramaachu,tt0323582,1982.0,"Paritchaikku Neramaachu is a 1982 Indian Tamil-language drama film, directed by Muktha Srinivasan and produced by Muktha Ramaswamy. The film stars Sivaji Ganesan, Sujatha, Thengai Srinivasan and Y. G. Mahendran. It is based on Mahendran's play of the same name. The film was released on 14 November 1982.",Muktha Ramaswamy; Muktha Srinivasan; Sivaji Ganesan; Vietnam Veedu Sundaram,1980.0,4,True,Tamil
Thooku Medai,tt3338482,1982.0,Thooku Medai (transl. Gallows) is a 1982 Indian Tamil-language political drama film directed by Amirtham and written by M. Karunanidhi. The film stars Chandrasekhar and Menaka. It is an adaptation of Karunanidhi's play of the same name. The film was released on 28 May 1982.,Amirtham; Chandrasekhar; Muthuvel Karunanidhi,1980.0,3,True,Tamil
Jadhikkoru Needhi,,1981.0,"Jadhikkoru Needhi is a 1981 Indian Tamil-language action drama film written and directed by S. Sankaran, starring Vijayakanth and Swapna. The film is based on the play Sekku Maadugal by Komal Swaminathan. It was released on 18 September 1981.",Vijayakanth,1980.0,1,True,Tamil
Kalthoon,tt0314253,1981.0,"Kalthoon is a 1981 Indian Tamil-language drama film directed by Major Sundarrajan. The film stars Sivaji Ganesan, K. R. Vijaya and Sundarrajan. It is an adaptation of the stage play of the same name. The film was released on 1 May 1981 and was a commercial success, running for over 100 days in theatres.",Major Sundarrajan; Sivaji Ganesan,1980.0,2,True,Tamil
Keezh Vaanam Sivakkum,tt1441310,1981.0,"Keezh Vaanam Sivakkum is a 1981 Indian Tamil-language film, directed by Muktha Srinivasan and produced by S. Ravi. The film stars Sivaji Ganesan, Saritha, Jaishankar, Sarath Babu and Menaka. It is based on the play of the same name by Kuriakose Ranga. The film was released on 26 October 1981 and become a box-office hit, running for over 100 days in theaters. It was remade in Telugu as Gopala Krishnudu and in Malayalam as Chakravalam Chuvannappol.",Muktha Srinivasan; Sivaji Ganesan; Visu,1980.0,3,True,Tamil
Kudumbam Oru Kadambam,tt2729318,1981.0,"Kudumbam Oru Kadambam is a 1981 Indian Tamil-language drama film directed by S. P. Muthuraman. Based on Visu's play of the same, the film stars Pratap, Suhasini, Sumalatha, S. Ve. Shekher and Visu reprising his role from the play. It was released on 5 December 1981. The film was remade in Kannada as Ananda Sagara (1983), in Telugu as Manishiko Charithra (1984), in Hindi as Aaj Ka Daur (1985), and in Malayalam as Oru Sandesam Koodi (1985).",S. P. Muthuraman; Visu,1980.0,2,True,Tamil
Thanneer Thanneer,tt0155256,1981.0,"Thaneer Thaneer is a 1981 Indian Tamil language political drama film written and directed by K. Balachander, starring Saritha, Shunmugham, A. K. Veeraswami and Radha Ravi. The film, based on the 1980 play of the same name by Komal Swaminathan, was filmed by B. S. Lokanath and featured music by M. S. Viswanathan. It was released during the Diwali day in 1981.",Charle; K. Balachander; Komal Swaminathan; Radha Ravi; Saritha,1980.0,5,True,Tamil
Anandha Kanneer,tt0321215,1980.0,"Anandha Kanneer is a 1986 Indian Tamil-language drama film directed by K. Vijayan. Based on the play Puthiyathor Ulagam Seivom by Bharath, the film stars Sivaji Ganesan and Lakshmi. It was released on 7 March 1986.",K. Vijayan; Sivaji Ganesan,1980.0,2,True,Tamil
Antha Sila Naatkal,tt0315189,1980.0,"Antha Sila Naatkal is a 1983 Indian Tamil-language drama film written and directed by Venkat. The film stars Mohan and Poornima, with Nithya Ravindran, Manorama, Vennira Aadai Moorthy and T. V. Varadarajan – in his screen debut – in supporting roles. It is based on Venkat's play of the same name. The film was released on 29 April 1983.",Mohan,1980.0,1,True,Tamil
New Year (1989 film),tt0278619,1980.0,"New Year is a 1989 Indian Malayalam-language crime thriller film directed by Viji Thampi. It is a remake of the 1985 Hindi film Aitbaar, which in turn was based on Dial M for Murder. The film Jayaram, Suresh Gopi, Urvashi, Silk Smitha and Sukumaran.",Kaloor Dennis; Suresh Gopi; Viji Thampi,1980.0,3,True,Malayalam
Rishi Moolam,tt0279370,1980.0,"Rishi Moolam is a 1980 Indian Tamil-language film, directed by S. P. Muthuraman and written by Mahendran. The film stars Sivaji Ganesan and K. R. Vijaya. It is based on Mahendran's play of the same name. The film was released on 26 January 1980.",S. P. Muthuraman; Sivaji Ganesan,1980.0,2,True,Tamil
Aasaikku Vayasillai,tt2710222,1979.0,"Aasaikku Vayasillai is a 1979 Indian Tamil-language film directed by Chithralaya Gopu. It is based on his play Vaidehi Kaathirundhal. The film stars R. Muthuraman, K. R. Vijaya and Praveena. It was released on 16 March 1979.",R. Muthuraman,1970.0,1,True,Tamil
Hridhayathinte Nirangal,tt0325586,1979.0,"Hridhayathinte Nirangal is a 1979 Indian Malayalam-language film, directed and produced by P. Subramaniam and starring Madhu, Thikkurissy Sukumaran Nair, Raghavan and Unnimary. The film has a musical score by G. Devarajan and R. Sudarsanam. The film was a remake of the Tamil film Naanum Oru Penn an adaptation of Sri Shailesh Dey's Bengali play Bodhu.",Madhu; Nagavally R. S. Kurup; P. Subramaniam,1970.0,3,True,Malayalam
Kaadu Kudure,tt0311381,1979.0,"Kaadu Kudure is a 1979 Indian Kannada-language drama film directed, written and composed by Chandrashekhara Kambara and produced by Wheel Productions. The story is based on Kambara's own play Kaadu Kudure. The film's cast came mainly from a theater background including Maanu, Sundarashri, Maithili and Malathi Rao.",Chandrashekhara Kambara,1970.0,1,True,Kannada
Achchani,tt0273408,1978.0,"Achchani is a 1978 Indian Tamil-language drama film directed by Karaikudi Narayanan, starring Muthuraman, Lakshmi and Ashokan. It is based on Narayanan's play of the same name. The film was released on 4 February 1978 and became a success.",Karaikudi Narayanan; R. Muthuraman,1970.0,2,True,Tamil
Pilot Premnath,tt0187401,1978.0,"Pilot Premnath is a 1978 Tamil-language film written and directed by A. C. Tirulokchandar. The film stars Sivaji Ganesan as the eponymous character. It is based on R. Venkat's play Mezhugu Bommaigal. The film, the first joint Indo-Sri Lankan co-production in history, was shot entirely in Sri Lanka, while post-production took place in India. It was released on 30 October 1978.",A. C. Tirulokchandar; Sivaji Ganesan,1970.0,2,True,Tamil
Pranam Khareedu,tt0246162,1978.0,"Pranam Khareedu is a 1978 Indian Telugu-language film directed by K. Vasu. It starred Jayasudha, Rao Gopal Rao, Chandra Mohan, Chiranjeevi, Mahasweta Ray, and Madhavi in a guest appearance. The film released on 22 September 1978. The film is based on a play written by C. S. Rao. It is the debut film for character actor Kota Srinivasa Rao. Chiranjeevi started his film career with Punadhirallu. However, his first released film was Pranam Khareedu.",Chandra Mohan; Chiranjeevi; Jayasudha; K. Vasu; Kaikala Satyanarayana; Kota Srinivasa Rao; Kranthi Kumar; Nutan Prasad; Rama Prabha; Rao Gopal Rao,1970.0,10,True,Telugu
Rudra Thandavam (1978 film),tt3400176,1978.0,"Rudra Thandavam is a 1978 Indian Tamil-language devotional comedy film directed by K. Vijayan and written by A. Veerappan. It is based on Veerappan's 1976 play of the same name. The film stars Vijayakumar, V. K. Ramasamy, Nagesh and Sumithra. It revolves around Shiva taking a priest around the world to provide him with knowledge. The film was released on 29 September 1978, and became a success.",K. Vijayan; V. K. Ramasamy,1970.0,2,True,Tamil
Sadhurangam (1978 film),tt0214569,1978.0,"Sadhurangam (transl. Chess) is a 1978 Indian Tamil-language film directed by Durai. The film stars Rajinikanth, Srikanth, Jayachitra and Prameela, with Thengai Srinivasan, V. K. Ramasamy and Pandari Bai in supporting roles. It is based on Visu's play Bharatha Matharkku Jai. The film was released on 23 June 1978. It is a partially lost film.",N. Chandra; Rajini kanth; V. Z. Durai; Visu,1970.0,4,True,Tamil
Vandikkaran Magan,tt3400194,1978.0,"Vandikkaran Magan is a 1978 Indian Tamil-language film photographed and directed by Amirtham, and written by M. Karunanidhi. It is based on the play of the same name by C. N. Annadurai. The film stars Jaishankar, M. R. Radha and Jayachitra. It was released on 30 October 1978 and became a major success. The film was remade in Telugu as Ammayi Mogudu Mamaku Yamudu (1980).",Jaishankar,1970.0,1,True,Tamil
Vyaamoham,tt0215341,1978.0,"Vyaamoham is a 1978 Indian Malayalam-language film, directed by K. G. George. The film stars Adoor Bhasi, Lakshmi, Mohan Sharma and Janardanan in the lead roles. This was the first Malayalam film for which music was composed by Ilaiyaraaja.",Adoor Bhasi; K. G. George,1970.0,2,True,Malayalam
Kakana Kote,,1977.0,Kakana Kote is a 1977 Indian Kannada biographical drama film adapted from Masti Venkatesh Iyengar's stage play of the same name. The film plot tells the story of Kaka Nayaka who was instrumental in stopping the exploitation of tribal people in Mysore district against the tax payment from middlemen who were representing the ruling kingdom government.,C. R. Simha; Lokesh; Masti Venkatesha Iyengar,1970.0,3,True,
Kanchana Sita,tt0076254,1977.0,"Kanchana Sita is a 1977 Indian Malayalam feature-length film scripted and directed by G. Aravindan. A mythological film, its story was adapted from C. N. Sreekantan Nair's play of the same name, which is a reworking of Valmiki's Ramayana.",G. Aravindan; K. Ravindranathan Nair; Prem Nazir,1970.0,3,True,
Pattina Pravesam,tt0155003,1977.0,"Pattina Pravesam is a 1977 Indian Tamil-language drama film written and directed by K. Balachander. It is based on the play of the same name, written by Visu and staged the same year. The film stars Delhi Ganesh, Sivachandran and Sarath Babu, all making their cinematic acting debuts. It was released on 9 September 1977. The plot's similarities to the 1964 film Birds of Exile have been noted.",Jaiganesh; K. Balachander,1970.0,2,True,Tamil
Thani Kudithanam,tt0371989,1977.0,"Thani Kudithanam is a 1977 Indian Tamil-language comedy drama film directed by S. A. Kannan. The film stars Cho Ramaswamy and K. R. Vijaya, with Y. G. Mahendran, Pandari Bai and Major Sundarrajan in supporting roles. It is based on the play of the same name by Marina. The film was released on 4 March 1977.",Cho Ramaswamy,1970.0,1,True,Tamil
Ghashiram Kotwal (film),tt0137685,1976.0,"Ghashiram Kotwal is a 1976 Indian Marathi-language film, which is an adaptation of Vijay Tendulkar's play of the same name. Tendulkar himself wrote the screenplay. Coming at the height of the Parallel cinema movement in India, the film was an experiment in collective filmmaking. It was produced by YUKT Film Cooperative, a 16-member collective consisting mostly of graduates of the Film and Television Institute of India. The title role was played by Om Puri, who made his debut with this film. The final shot of the film lasts for more than ten minutes. According to K. Hariharan, one of the four directors of the film, this shot is unique in film history as ""the world’s longest shot on a standard reel of 1,000 feet to be shot by four camera operators"".",K. Hariharan; Mohan Agashe; Vijay Tendulkar,1970.0,3,True,Marathi
Kumara Vijayam,tt0362813,1976.0,"Kumara Vijayam is a 1976 Indian Tamil-language comedy drama film directed by A. Jagannathan. The film stars Kamal Haasan, Jayachitra and M. G. Soman. It is based on the play Perumal Satchi by Komal Swaminathan. The film was released on 30 July 1976.",A. Jagannathan; Kamal Haasan; Komal Swaminathan,1970.0,3,True,Tamil
Paalooti Valartha Kili,tt0273935,1976.0,"Paalooti Valartha Kili is a 1976 Indian Tamil-language drama film directed by Devaraj–Mohan and written by Vietnam Veedu Sundaram. The film stars Vijayakumar and Sripriya, with Manorama, V. S. Raghavan, Y. G. Mahendran and Major Sundarrajan in supporting roles. It is based on the stage play Raja Parambarai by Komal Swaminathan. The film was released on 20 August 1976.",Devaraj Mohan; Vijayakumar,1970.0,2,True,Tamil
Satyam (1976 film),tt1445737,1976.0,"Satyam is a 1976 Indian Tamil-language film, directed by S. A. Kannan and written by Vietnam Veedu Sundaram. The film stars Sivaji Ganesan, Kamal Haasan, Manjula, Devika and Jayachitra. The film has Haasan playing the younger brother of Ganesan. It was adapted from Kannan's play Vidhi.",Devika; Jayachitra; Kamal Haasan; M. N. Nambiar; Major Sundarrajan; Nagesh; Sivaji Ganesan; Vietnam Veedu Sundaram,1970.0,8,True,Tamil
Unmaiye Un Vilai Enna?,tt3269004,1976.0,"Unmaiye Un Vilai Enna? is a 1976 Indian Tamil-language satirical film written and directed by Cho Ramaswamy. It is based on his stage play of the same name. Cho also stars, alongside R. Muthuraman, Padmapriya and S. A. Ashokan. The film revolves around a priest's efforts to save a young man from conviction for murder. It was released on 30 April 1976.",Cho Ramaswamy; R. Muthuraman,1970.0,2,True,Tamil
Uravadum Nenjam,tt0275027,1976.0,"Uravadum Nenjam is a 1976 Indian Tamil-language film directed by Devaraj–Mohan, starring Sivakumar and Chandrakala. The film is based on the play Vilimbu by Shanmugapriyan. It was released on 27 November 1976. A dubbed Malayalam version Aaru Manikkoor was released in 1978.",Chandrakala; Devaraj Mohan; Mohan; Sivakumar,1970.0,4,True,Tamil
Charandas Chor,tt0155606,1975.0,"Charandas Chor is a 1975 children's film by noted director Shyam Benegal, based on the famous play by Habib Tanvir, which itself was an adaptation of a classical Rajasthani folktale by Vijaydan Detha. The lyrics of the film were also by Habib Tanvir.",Shyam Benegal; Smita Patil,1970.0,2,True,
Uravukku Kai Koduppom,tt1468383,1975.0,"Uravukku Kai Koduppom is a 1975 Indian Tamil-language drama film directed by Y. G. Mahendran, produced and written by K. S. Gopalakrishnan. It is based on Visu's play of the same name, also directed by Mahendran. The film stars Gemini Ganesan and Sowcar Janaki. It was released on 28 March 1975, and failed at the box office, although the story was reused by Visu for Samsaram Adhu Minsaram in 1986.",Gemini Ganesan; Y. G. Mahendra,1970.0,2,True,Tamil
Yarukkum Vetkam Illai,tt3269036,1975.0,"Yarukkum Vetkam Illai is a 1975 Indian Tamil-language film, written and directed by Cho Ramaswamy. The film stars Jayalalithaa in the lead role, opposite Srikanth, supported by Cho, Manorama and Sivakumar. It is based on the play by the same name written by Cho. The film was released on 13 June 1975.",Cho Ramaswamy,1970.0,1,True,Tamil
Gumasthavin Magal,tt0246664,1974.0,"Gumasthavin Magal is a 1974 Indian Tamil-language film, directed by A. P. Nagarajan, starring Sivakumar and Aarathi. Kamal Haasan appears as a villain in the film and then finally changes into a good man. The film is an adaptation of the play of the same name, itself based on Nirupama Devi's Bengali novel Annapurnaar Mandir. It was released on 27 April 1974.",A. P. Nagarajan; Aarathi; Kamal Haasan; Sivakumar,1970.0,4,True,Tamil
Kaliyuga Kannan,tt0234003,1974.0,"Kaliyuga Kannan is a 1974 Indian Tamil-language comedy drama film directed by Krishnan–Panju. It is based on the play Sri Krishna Vijayam written by Vaali. The film stars Sowcar Janaki, Jaishankar, Jayachitra and Thengai Srinivasan. It was released on 13 November 1974 and emerged a commercial success. The film was later remade in Telugu as Devude Digivaste (1975), in Kannada as Devara Duddu (1976), and in Hindi as Yehi Hai Zindagi (1977).",Jaishankar; R. Krishnan; S. Panju,1970.0,3,True,Tamil
Manyasree Viswamithran,tt0235570,1974.0,"Manyasree Viswamithran is a 1974 Indian Malayalam-language satirical film, directed and produced by Madhu, and written by Kainikkara Kumara Pillai. The film stars Madhu, Sheela, Jayabharathi and Kaviyoor Ponnamma. It is based on Kainikkara Kumara Pillai's play Mathruka Manushyan. Kamal Haasan worked as dance choreographer of this film.",Madhu,1970.0,1,True,Malayalam
Naan Avanillai (1974 film),tt0154923,1974.0,"Naan Avanillai is a 1974 Indian Tamil-language film starring Gemini Ganesan. Produced by Ganesan himself, it was written and directed by K. Balachander. The film is based on the 1962 Marathi language play To Mee Navhech, written by Pralhad Keshav Atre. It deals with a man who woos and marries several women while he takes on as many different identities.",Gemini Ganesan; Jayabharathi; Jayasudha; K. Balachander; Kamal Haasan; Yaragudipati Venkata Mahalakshmi,1970.0,6,True,Tamil
Sampathige Savaal,tt1369570,1974.0,"Sampathige Savaal is a 1974 Indian Kannada-language drama film directed by A. V. Seshagiri Rao and produced by A. N. Murthy, based on the play Saahukaara written by B. P. Dhuttharagi. The film stars Rajkumar, Vajramuni and Manjula. The screenplay, dialogues and lyrics for the soundtracks were written by Chi. Udaya Shankar.",A. V. Seshagiri Rao; Chi. Udaya Shankar; Dr. Rajkumar,1970.0,3,True,Kannada
Thangappathakkam,tt1986960,1974.0,"Thangappathakkam is a 1974 Indian Tamil-language crime drama film, directed by P. Madhavan and written by Mahendran. Based on Mahendran's play of the same name, the film stars Sivaji Ganesan, K. R. Vijaya, Srikanth and Prameela. It focuses on a disciplined police officer who is dedicated to his job, while his rebellious son, on the contrary, is a criminal and resents his father. Ganesan reprises his role from the play.",Mahendran; P. Madhavan; Sivaji Ganesan,1970.0,3,True,Tamil
Woh Main Nahin,tt0368444,1974.0,"Woh Main Nahin is a 1974 Indian Hindi-language film directed by Mohan Segal with Navin Nischol and Rekha in the lead and Shaukat Kaifi, Iftekhar, Rakesh Pandey and Padmini Kapila in supporting roles. It is an adaptation of the 1962 Marathi language play To Mee Navhech written by Pralhad Keshav Atre.",Mohan Segal; Navin Nischol,1970.0,2,True,Hindi
Achani,tt0288409,1973.0,"Achani is a 1973 Indian Malayalam-language film, directed by A. Vincent and produced by K. Ravindran Nair. The film stars Prem Nazir, Nanditha Bose, Adoor Bhasi and Kottarakkara Sreedharan Nair. It tells the story of a tailor and the trials and tribulations of his family. The film was a commercial success and the proceeds from the film was donated by the producer for the construction of a Quilon Public Library in Quilon, Kerala. The film was adapted from the Tamil stage play of same name written by Karaikudi Narayanan.",A. Vincent; Adoor Bhasi; Bahadoor; Prem Nazir; Thoppil Bhasi,1970.0,5,True,Malayalam
Gauravam (1973 film),tt0369447,1973.0,"Gauravam (transl. Prestige) is a 1973 Indian Tamil-language legal drama film written and directed by Vietnam Veedu Sundaram. The film stars Sivaji Ganesan in a dual role as a barrister and his nephew fighting the same case. It is an adaptation of Sundaram's play Kannan Vanthaan. The film was released on 25 October 1973 and became a commercial success, with Ganesan winning the Filmfare Award for Best Actor – Tamil.",Major Sundarrajan; Nagesh; S. Rangarajan; Sivaji Ganesan; Vietnam Veedu Sundaram,1970.0,5,True,Tamil
Rajaraja Cholan,tt0246882,1973.0,"Rajaraja Cholan is a 1973 Indian Tamil-language historical biographical film directed by A. P. Nagarajan and written by Aru Ramanathan. Based on Ramanathan's play of the same name about the life of the Chola king Rajaraja I, the film stars Sivaji Ganesan in the title role and was the first Tamil CinemaScope film. It was released on 31 March 1973, and ran for over 100 days in theatres.",A. P. Nagarajan; Sivaji Ganesan,1970.0,2,True,Tamil
Sontham (1973 film),,1973.0,Sontham (transl. Belonging) is a 1973 Indian Tamil-language drama film directed by A. C. Tirulokchandar. The film stars Muthuraman and K. R. Vijaya. It is based on the play of the same name by Karaikudi Narayanan. The film was released on 6 July 1973,A. C. Tirulokchandar; R. Muthuraman,1970.0,2,True,Tamil
Kasethan Kadavulada,tt0364456,1972.0,"Kasethan Kadavulada is a 1972 Indian Tamil-language heist comedy film written and directed by Chithralaya Gopu. The film stars Muthuraman and Lakshmi, with M. R. R. Vasu, Thengai Srinivasan, Srikanth, Moorthy, Manorama, Rama Prabha and Jayakumari in supporting roles. It focuses on a young man (Muthuraman) collaborating with his cousin (Srikanth) and friend (Srinivasan) to steal money from his stingy stepmother (Manorama).",AVM Productions; Chitralaya Gopu; Lakshmi; R. Muthuraman; Sreekanth; Thengai Srinivasan; Venniradai Moorthy,1970.0,7,True,Tamil
Nawab Naarkali,tt1427087,1972.0,"Nawab Naarkali is a 1972 Indian Tamil-language comedy film, directed by C. V. Rajendran. The film stars Jaishankar and Nagesh, with Lakshmi, Rama Prabha and V. K. Ramasamy, S. V. Sahasranamam and V. S. Raghavan playing supporting roles. It is based on the play of the same name, written by Komal Swaminathan. The film was released on 3 March 1972.",C. V. Rajendran; Jaishankar; K. Balakrishnan; Komal Swaminathan,1970.0,4,True,Tamil
Pattikada Pattanama,tt1445083,1972.0,"Pattikada Pattanama is a 1972 Indian Tamil-language romantic comedy film produced and directed by P. Madhavan and written by Bala Murugan. The film stars Sivaji Ganesan and Jayalalithaa. The film deals with Kalpana, an urban woman who marries a villager Mookaiyan. After marriage, differences of opinion arise between the couple as Mookaiyan raises objections about city culture, leading to their separation. The rest of the film is whether Kalpana reforms and the couple reunite or not.",Jayaram Jayalalithaa; Manorama; P. Madhavan; Sivaji Ganesan,1970.0,4,True,Tamil
Pinjara (film),tt0316406,1972.0,"Pinjara is a 1972 Indian Marathi-language film directed and produced by V. Shantaram, starring Shriram Lagoo and Sandhya in the lead roles. In 1972, the film was also released in Hindi with the same title.",Nilu Phule; Shankar Babaji Patil; Shriram Lagoo; V. Shantaram,1970.0,4,True,Marathi
Gangasangamam,tt0257697,1971.0,"Gangasangamam is a 1971 Indian Malayalam-language film, directed by J. D. Thottan and written by Ponkunnam Varkey. The film stars Prem Nazir, Jayabharathi, Thikkurissy Sukumaran Nair, and Jesey. It is based on Varkey's play of the same name.",Bahadoor; J.D. Thottan; Jayabharathi; Kottarakkara Sreedharan Nair; Ponkunnam Varkey; Prem Nazir,1970.0,6,True,Malayalam
Lakhon Me Ek,tt0284248,1971.0,"Lakhon Me Ek is a 1971 Indian comedy-drama directed by S.S. Balan, starring Mehmood and Radha Saluja. The film explores the bond between characters played by Pran and Mehmood and is a remake of the Tamil film Ethir Neechal. It was a Hit at Box office.",Aruna Irani; Mehmood Ali; S. Balasubramanian,1970.0,3,True,
Muhammad bin Tughluq (1971 film),tt0316269,1971.0,"Muhammad bin Tughluq is a 1971 Indian Tamil-language political satire film written and directed by Cho Ramaswamy, in his directorial debut. It is based on his play of the same name. Cho stars as the title character, with R. Neelakantan, S. Rajagopal, Veerasami, Peeli Sivam, Manorama, Sukumari and G. Sakunthala in supporting roles. The film revolves around Tughluq, a fourteenth century sultan, waking up in 1971 and rising through the ranks in Indian politics.",Cho Ramaswamy; Manorama,1970.0,2,True,Tamil
Sarasayya,tt0156047,1971.0,"Sarasayya is a 1971 Indian Malayalam-language film, directed by Thoppil Bhasi and produced by P. V. Sathyam. The film stars Sathyan, Madhu, Sheela and Jayabharathi. It is a sequel to the Malayalam film Ashwamedham (1967), and an adaptation of Thoppil Bhasi's play of the same name. It won the Kerala State Film Award for Best Film.",Adoor Bhasi; Jayabharathi; Madhu; Sathyan; Sheela; Thoppil Bhasi,1970.0,6,True,Malayalam
Veguli Penn,tt3437536,1971.0,"Veguli Penn is a 1971 Indian Tamil-language mystery drama film directed and co-written by S. S. Devadoss. The film stars Gemini Ganesh and Devika, with R. Muthuraman, Nagesh, V. K. Ramasamy, V. Nirmala, Radhika, K. Balaji and S. Varalakshmi in supporting roles. It revolves around a woman who becomes pregnant, and the mystery surrounding the father of her child.",Gemini Ganesan; Vietnam Veedu Sundaram,1970.0,2,True,Tamil
Dastak (1970 film),tt0137455,1970.0,Dastak is a Hindi film made in 1970. It was written and directed by Rajinder Singh Bedi and was his directorial debut.,Anju Mahendru; Kamal Kapoor; Rajinder Singh Bedi; Rehana Sultan; Sanjeev Kumar,1970.0,5,True,
Kasturi Thilakam,tt3424890,1970.0,"Kasturi Thilakam is a 1970 Indian Tamil-language film written and directed by Malliyam Rajagopal. The film stars Sowcar Janaki, Major Sundarrajan and Nagesh. It is based on the play Aalamaram by Bilahari. The film was released on 8 August 1970.",,1970.0,0,True,Tamil
Ningalenne Communistakki (film),tt0155916,1970.0,"Ningalenne Communistakki is a 1970 Indian Malayalam-language film written and directed by Thoppil Bhasi and produced by Kunchacko. It is based on the play of the same name. The film stars Sathyan, Prem Nazir, Sheela and Jayabharathi in the lead roles. The film had musical score by G. Devarajan. The film was huge hit.",Kunchacko; Prem Nazir; Thoppil Bhasi,1970.0,3,True,Malayalam
Sambarala Rambabu,tt0326103,1970.0,"Sambarala Rambabu is a 1970 Indian Telugu-language comedy drama film directed by G. V. R. Seshagiri Rao and produced by T. Mohan Rao. It is a remake of K. Balachander's 1968 Tamil film Ethir Neechal, itself based on his stage play of the same name. The film stars Chalam, Sharada and S. V. Ranga Rao.",Allu Rama Lingaiah; Chandra Mohan; D. Ramanaidu; Daggubati Suresh Babu; Gummadi Venkateswara Rao; Indukuri Sunil Varma,1970.0,6,True,Telugu
Veettuku Veedu,tt1427155,1970.0,"Veettuku Veedu is a 1970 Indian Tamil-language comedy film directed by C. V. Rajendran and written by Chithralaya Gopu. It is based on Gopu's Tamil play Thikku Theriyatha Veettil which was based on the English play Right Bed Wrong Husband by Caroline and Neil Schaffner. The film stars Jaishankar, Lakshmi, R. Muthuraman, Vennira Aadai Nirmala and Nagesh, with V. K. Ramasamy and Major Sundarrajan playing supporting roles. It was released on 29 May 1970. The film was remade in Kannada as Galate Samsara (1977) again directed by Rajendran.",C. V. Rajendran; Chitralaya Gopu; Jaishankar,1970.0,3,True,Tamil
Vietnam Veedu,tt0316854,1970.0,"Vietnam Veedu is a 1970 Indian Tamil-language drama film, directed by P. Madhavan and written by Sundaram. The film stars Sivaji Ganesan and Padmini, with Nagesh, K. A. Thangavelu, Srikanth, M. Bhanumathi and Rama Prabha in supporting roles. Produced by Sivaji Productions, it is based on Sundaram's play of the same name. The film was released on 11 April 1970 and became a commercial success. It won the Tamil Nadu State Film Award for Best Film. The film was remade in Telugu as Vintha Samsaram (1971) and in Kannada as Shanthi Nivasa (1988).",P. Madhavan; Sivaji Ganesan; Vietnam Veedu Sundaram,1970.0,3,True,Tamil
Aansoo Ban Gaye Phool,tt0147812,1969.0,"Aansoo Ban Gaye Phool is a 1969 Hindi movie directed by Satyen Bose. The film stars Ashok Kumar, Nirupa Roy, Pran, Helen, Deb Mukherjee and Alka in lead roles. The music is by Laxmikant-Pyarelal. Penned by Taj Bhopali and Govind Munees. It is based on the Marathi play Ashroonchi Zhali Phule.",Ashok Kumar; Pran; Satyen Bose; Vasant Shankar Kanetkar,1960.0,4,True,
Intaqam,tt0300033,1969.0,"Intaqam (transl. Revenge) is a 1969 Bollywood thriller film directed by R. K. Nayyar. It starred Sanjay Khan and Sadhana in the lead, supported by Ashok Kumar, Rehman, Jeevan, Rajendra Nath, Helen and Anju Mahendru.",Ashok Kumar; Dhruva Chatterjee; R. K. Nayyar; Sadhana Shivdasani; Sanjay Khan,1960.0,5,True,
Iru Kodugal,tt0154651,1969.0,"Iru Kodugal is a 1969 Indian Tamil-language drama film directed by K. Balachander. The film stars Gemini Ganesan, Sowcar Janaki, Jayanthi, Nagesh, V. S. Raghavan, S. N. Lakshmi and others. The story revolves around one man who was married to two women. Iru Kodugal won the National Film Award for Best Feature Film in Tamil, the first film by Balachander to win the award. The film, which was based on a stage play of same name, was remade in Kannada as Eradu Rekhegalu, in Telugu as Collector Janaki and in Hindi as Sanjog.",Gemini Ganesan; K. Balachander,1960.0,2,True,Tamil
